animals_code,name,sex,age,species_code,herd,capture_site,data_source,note,insert_timestamp,commonHerd,coreGYE,Fed
AbsarokaElk_67,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
AbsarokaElk_68,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
AbsarokaElk_69,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
AbsarokaElk_6A,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
AbsarokaElk_7,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
AbsarokaElk_70,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
AbsarokaElk_8,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
AbsarokaElk_9,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
AbsarokaElk_9A,,"","",1,Clarks Fork,"","Rickbeil et al, 2019","",2019-11-12 11:14:06,Clarks Fork,YES,NO
ruddVHF1,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF2,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF3,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF4,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF6,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF7,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF8,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF9,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF10,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF11,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF16,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF21,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF23,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF24,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF5,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF12,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF13,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF14,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF15,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF18,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF19,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF20,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF25,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF26,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF41,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF27,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF28,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF29,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF31,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF32,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF33,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF34,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF35,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF36,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF37,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF38,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF39,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF40,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF42,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF43,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF44,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF45,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF46,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF47,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF48,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF49,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF50,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF51,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF52,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF53,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF54,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF55,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF56,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF57,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF58,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF59,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF60,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF61,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF62,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
ruddVHF63,,"","",1,Clarks Fork or Cody,"",Rudd et al (from Doug McWhirter),"",2020-06-10 14:19:42,Clarks Fork or Cody,YES,NO
19-50,,F,2 to 5,1,Cody,Horse Creek,Lotek: avery.shawler,"Pregnant, in good shape",2019-10-22 09:15:45,Cody,YES,NO
19-57,,F,2 to 5,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-09,,F,>10,1,Cody,Twin Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-39,,F,6 to 9,1,Cody,Breteche Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-58,,F,2 to 5,1,Cody,Breteche Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-46,,F,2 to 5,1,Cody,Flat top,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-59,,F,2 to 5,1,Cody,Meeteese Rim,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-18,,F,2 to 5,1,Cody,Sheep Mtn,Lotek: avery.shawler,"Pregnant, Scabies on neck",2019-10-22 09:15:45,Cody,YES,NO
19-10,,F,2 to 5,1,Cody,Breteche Creek,Lotek: avery.shawler,"Not Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-54,,F,2 to 5,1,Cody,Jordan Creek,Lotek: avery.shawler,"Pregnant, Scabies; front right leg injury",2019-10-22 09:15:45,Cody,YES,NO
19-03,,F,>10,1,Cody,Big Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-35,,F,>10,1,Cody,Jordan Creek,Lotek: avery.shawler,"Not Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-19,,F,6 to 9,1,Cody,Breteche Creek,Lotek: avery.shawler,"Pregnant, Lactating",2019-10-22 09:15:45,Cody,YES,NO
19-60,,F,6 to 9,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Not Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-45,,F,2 to 5,1,Cody,Breteche Creek,Lotek: avery.shawler,"Pregnant, Scabies",2019-10-22 09:15:45,Cody,YES,NO
19-48,,F,2 to 5,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-05,,F,2 to 5,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-32,,F,6 to 9,1,Cody,Breteche Creek,Lotek: avery.shawler,"Pregnant, Scabies",2019-10-22 09:15:45,Cody,YES,NO
19-62,,F,2 to 5,1,Cody,Rock Creek,Lotek: avery.shawler,"Pregnant, Scabies on neck",2019-10-22 09:15:45,Cody,YES,NO
19-22,,F,2 to 5,1,Cody,Big Creek,Lotek: avery.shawler,"Pregnant, Recapture - had old ear tags",2019-10-22 09:15:45,Cody,YES,NO
19-15,,F,6 to 9,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-49,,F,2 to 5,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, Injury to nose- no broken bones. Topical treatment given.",2019-10-22 09:15:45,Cody,YES,NO
19-70,,F,>10,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-23,,F,2 to 5,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, Cut to gums",2019-10-22 09:15:45,Cody,YES,NO
19-30,,F,2 to 5,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-42,,F,2 to 5,1,Cody,Jordan Creek,Lotek: avery.shawler,"Pregnant, little mange on top of neck, lactating",2019-10-22 09:15:45,Cody,YES,NO
19-14,,F,>10,1,Cody,Breteche Creek,Lotek: avery.shawler,"Not Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-04,,F,2 to 5,1,Cody,Flat top,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-61,,F,6 to 9,1,Cody,Horse Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-28,,F,2 to 5,1,Cody,Breteche Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-29,,F,6 to 9,1,Cody,Aldrich Creek,Lotek: avery.shawler,"Pregnant, old wound on back - VIT antenna hanging out a bit",2019-10-22 09:15:45,Cody,YES,NO
19-07,,F,6 to 9,1,Cody,Meeteese Rim,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-52,,F,2 to 5,1,Cody,Meeteese Rim,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-63,,F,2 to 5,1,Cody,Breteche Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-25,,F,2 to 5,1,Cody,Twin Creek,Lotek: avery.shawler,"Not Pregnant, lost front incisor - likely a capture injury",2019-10-22 09:15:45,Cody,YES,NO
19-26,,F,2 to 5,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, Missing some teeth; VIT not deployed, could not in the right place",2019-10-22 09:15:45,Cody,YES,NO
19-17,,F,2 to 5,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-36,,F,6 to 9,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, Shallow deployment, VIT antenna farther out than normal.",2019-10-22 09:15:45,Cody,YES,NO
19-20,,F,2 to 5,1,Cody,Sheep Mtn,Lotek: avery.shawler,"Not Pregnant, Scabies",2019-10-22 09:15:45,Cody,YES,NO
19-65,,F,6 to 9,1,Cody,Picket Creek,Lotek: avery.shawler,"Not Pregnant, Capture crew reported possible injury, not life threatening. ",2019-10-22 09:15:45,Cody,YES,NO
19-51,,F,2 to 5,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-27,,F,>10,1,Cody,Breteche Creek,Lotek: avery.shawler,"Pregnant, Scabies",2019-10-22 09:15:45,Cody,YES,NO
19-40,,F,>10,1,Cody,Brown Mtn,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-06,,F,2 to 5,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, Small abrasion on back",2019-10-22 09:15:45,Cody,YES,NO
19-67,,F,2 to 5,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-38,,F,2 to 5,1,Cody,Sheep Mtn,Lotek: avery.shawler,"Pregnant, Scabies on neck",2019-10-22 09:15:45,Cody,YES,NO
19-33,,F,6 to 9,1,Cody,Sheep Mtn,Lotek: avery.shawler,"Pregnant, Scabies on neck",2019-10-22 09:15:45,Cody,YES,NO
19-55,,F,2 to 5,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-41,,F,2 to 5,1,Cody,Twin Creek,Lotek: avery.shawler,"Pregnant, Minor scabies",2019-10-22 09:15:45,Cody,YES,NO
19-16,,F,2 to 5,1,Cody,Rock Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-08,,F,2 to 5,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-53,,F,2 to 5,1,Cody,Meeteese Rim,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-56,,F,>10,1,Cody,Picket Creek,Lotek: avery.shawler,"Not Pregnant, Very worn teeth",2019-10-22 09:15:45,Cody,YES,NO
19-43,,F,2 to 5,1,Cody,Big Creek,Lotek: avery.shawler,"Pregnant, Scabies on neck",2019-10-22 09:15:45,Cody,YES,NO
19-69,,F,2 to 5,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-44,,F,6 to 9,1,Cody,West of 91 ranch,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-47,,F,6 to 9,1,Cody,Picket Creek,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-66,,F,2 to 5,1,Cody,Meeteese Rim,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
19-21,,F,2 to 5,1,Cody,Aldrich Creek,Lotek: avery.shawler,"Pregnant, Scabies on neck",2019-10-22 09:15:45,Cody,YES,NO
19-64,,F,2 to 5,1,Cody,Pitchfork,Lotek: avery.shawler,"Pregnant, ",2019-10-22 09:15:45,Cody,YES,NO
AbsarokaElk_21,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_27,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_31,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_34,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_37,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_42,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_44,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_45,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_47,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_48,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_49,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
AbsarokaElk_50,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35341,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35342,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35343,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35344,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35345,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35346,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35347,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35349,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35350,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35351,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35352,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35353,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35354,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35355,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35356,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35357,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35358,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35359,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35360,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35361,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35362,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35363,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35364,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35365,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35674,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35675,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35676,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
Cody_35677,,"","",1,Cody,"","Rickbeil et al, 2019","",2019-11-12 11:14:07,Cody,YES,NO
cartermtnVHF02,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF03,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF05,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF06,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF07,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF08,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF09,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF10,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF11,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF12,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF13,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF14,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF15,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF16,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF17,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF18,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF22,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF23,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF24,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF25,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF26,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF27,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF28,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF29,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF30,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF32,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF33,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF34,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
cartermtnVHF35,,"","",1,Cody,"","Carter Mtn Study, Hurley 1996","",2019-12-10 11:25:15,Cody,YES,NO
